timestamp,elapsed_seconds,dominant_emotion,confidence,all_emotions,face_box
2025-09-03T18:06:31.060001,38.68,neutral,0.62,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.62}","[275, 234, 114, 139]"
2025-09-03T18:06:31.200763,38.82,neutral,0.74,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.74}","[276, 235, 113, 138]"
2025-09-03T18:06:31.328701,38.95,neutral,0.7,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.08, 'neutral': 0.7}","[275, 235, 113, 137]"
2025-09-03T18:06:31.480472,39.1,neutral,0.62,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.07, 'neutral': 0.62}","[275, 236, 112, 137]"
2025-09-03T18:06:31.620695,39.24,neutral,0.8,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.06, 'neutral': 0.8}","[276, 236, 111, 135]"
2025-09-03T18:06:31.752956,39.37,neutral,0.66,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.04, 'neutral': 0.66}","[275, 235, 113, 138]"
2025-09-03T18:06:31.897909,39.52,neutral,0.84,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.84}","[275, 236, 111, 136]"
2025-09-03T18:06:32.038335,39.66,neutral,0.83,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.83}","[276, 237, 111, 135]"
2025-09-03T18:06:32.177180,39.8,neutral,0.82,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.09, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.82}","[276, 236, 112, 136]"
2025-09-03T18:06:32.333597,39.95,neutral,0.74,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.03, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.74}","[276, 237, 112, 135]"
2025-09-03T18:06:32.487717,40.11,neutral,0.59,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.02, 'sad': 0.06, 'surprise': 0.05, 'neutral': 0.59}","[276, 238, 113, 136]"
2025-09-03T18:06:32.641509,40.26,neutral,0.73,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.73}","[275, 237, 113, 137]"
2025-09-03T18:06:32.828908,40.45,neutral,0.65,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.65}","[276, 238, 112, 137]"
2025-09-03T18:06:32.981536,40.6,neutral,0.72,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.01, 'neutral': 0.72}","[276, 239, 111, 134]"
2025-09-03T18:06:33.124347,40.74,neutral,0.85,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.01, 'sad': 0.02, 'surprise': 0.0, 'neutral': 0.85}","[275, 240, 112, 134]"
2025-09-03T18:06:33.281193,40.9,neutral,0.8,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.02, 'sad': 0.03, 'surprise': 0.03, 'neutral': 0.8}","[276, 238, 111, 136]"
2025-09-03T18:06:33.423820,41.04,neutral,0.66,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.02, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.66}","[276, 241, 111, 135]"
2025-09-03T18:06:33.564776,41.18,neutral,0.76,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.0, 'neutral': 0.76}","[274, 239, 112, 137]"
2025-09-03T18:06:33.719580,41.34,neutral,0.62,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.62}","[275, 237, 114, 142]"
2025-09-03T18:06:33.892868,41.51,neutral,0.74,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.02, 'sad': 0.03, 'surprise': 0.04, 'neutral': 0.74}","[277, 235, 115, 144]"
2025-09-03T18:06:34.034199,41.65,neutral,0.44,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.28, 'happy': 0.03, 'sad': 0.03, 'surprise': 0.13, 'neutral': 0.44}","[275, 239, 112, 134]"
2025-09-03T18:06:34.175458,41.79,neutral,0.78,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.08, 'sad': 0.01, 'surprise': 0.04, 'neutral': 0.78}","[274, 241, 109, 132]"
2025-09-03T18:06:34.314704,41.93,neutral,0.79,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.03, 'neutral': 0.79}","[272, 243, 112, 130]"
2025-09-03T18:06:34.471154,42.09,neutral,0.59,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.09, 'sad': 0.01, 'surprise': 0.04, 'neutral': 0.59}","[274, 244, 112, 131]"
2025-09-03T18:06:34.615219,42.23,neutral,0.73,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.13, 'sad': 0.01, 'surprise': 0.03, 'neutral': 0.73}","[277, 246, 107, 129]"
2025-09-03T18:06:34.768830,42.39,neutral,0.9,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.04, 'happy': 0.03, 'sad': 0.0, 'surprise': 0.01, 'neutral': 0.9}","[278, 247, 107, 128]"
2025-09-03T18:06:34.909342,42.53,neutral,0.84,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.05, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.84}","[277, 245, 109, 131]"
2025-09-03T18:06:35.063276,42.68,neutral,0.61,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.08, 'neutral': 0.61}","[278, 243, 113, 140]"
2025-09-03T18:06:35.204467,42.82,neutral,0.83,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.02, 'sad': 0.01, 'surprise': 0.02, 'neutral': 0.83}","[277, 242, 110, 136]"
2025-09-03T18:06:35.345283,42.96,neutral,0.72,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.06, 'sad': 0.02, 'surprise': 0.04, 'neutral': 0.72}","[277, 245, 109, 132]"
2025-09-03T18:06:35.502177,43.12,neutral,0.77,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.05, 'sad': 0.01, 'surprise': 0.01, 'neutral': 0.77}","[277, 245, 109, 130]"
2025-09-03T18:06:35.657761,43.28,neutral,0.45,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.02, 'sad': 0.01, 'surprise': 0.3, 'neutral': 0.45}","[278, 241, 112, 139]"
2025-09-03T18:06:35.821380,43.44,neutral,0.41,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.04, 'sad': 0.01, 'surprise': 0.31, 'neutral': 0.41}","[276, 241, 115, 141]"
2025-09-03T18:06:35.985491,43.6,neutral,0.5,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.1, 'sad': 0.01, 'surprise': 0.21, 'neutral': 0.5}","[279, 242, 112, 139]"
2025-09-03T18:06:36.156483,43.77,neutral,0.59,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.03, 'sad': 0.02, 'surprise': 0.1, 'neutral': 0.59}","[276, 241, 116, 144]"
2025-09-03T18:06:36.311426,43.93,neutral,0.56,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.03, 'sad': 0.02, 'surprise': 0.18, 'neutral': 0.56}","[277, 243, 113, 139]"
2025-09-03T18:06:36.453032,44.07,neutral,0.75,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.07, 'sad': 0.02, 'surprise': 0.02, 'neutral': 0.75}","[274, 247, 112, 131]"
2025-09-03T18:06:36.640512,44.26,neutral,0.66,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.07, 'sad': 0.02, 'surprise': 0.04, 'neutral': 0.66}","[276, 246, 110, 132]"
2025-09-03T18:06:36.825790,44.44,neutral,0.51,"{'angry': 0.08, 'disgust': 0.0, 'fear': 0.32, 'happy': 0.02, 'sad': 0.05, 'surprise': 0.02, 'neutral': 0.51}","[275, 239, 116, 145]"
2025-09-03T18:06:37.012713,44.63,neutral,0.36,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.36, 'happy': 0.04, 'sad': 0.04, 'surprise': 0.05, 'neutral': 0.32}","[277, 242, 112, 138]"
2025-09-03T18:06:37.166245,44.78,neutral,0.49,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.31, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.49}","[275, 239, 116, 142]"
2025-09-03T18:06:37.306577,44.92,neutral,0.43,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.36, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.43}","[277, 240, 114, 140]"
2025-09-03T18:06:37.448470,45.07,neutral,0.59,"{'angry': 0.04, 'disgust': 0.01, 'fear': 0.25, 'happy': 0.02, 'sad': 0.03, 'surprise': 0.05, 'neutral': 0.59}","[275, 241, 112, 135]"
2025-09-03T18:06:37.597048,45.22,neutral,0.35,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.35, 'happy': 0.06, 'sad': 0.07, 'surprise': 0.03, 'neutral': 0.32}","[274, 234, 112, 141]"
2025-09-03T18:06:37.746834,45.37,neutral,0.48,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.05, 'sad': 0.08, 'surprise': 0.02, 'neutral': 0.48}","[276, 233, 110, 135]"
2025-09-03T18:06:37.886242,45.5,neutral,0.39,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.39, 'happy': 0.07, 'sad': 0.03, 'surprise': 0.05, 'neutral': 0.34}","[275, 232, 111, 136]"
2025-09-03T18:06:38.026126,45.64,neutral,0.57,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.04, 'sad': 0.03, 'surprise': 0.05, 'neutral': 0.57}","[273, 231, 115, 141]"
2025-09-03T18:06:38.153283,45.77,neutral,0.4,"{'angry': 0.19, 'disgust': 0.01, 'fear': 0.4, 'happy': 0.05, 'sad': 0.06, 'surprise': 0.06, 'neutral': 0.21}","[269, 228, 128, 151]"
2025-09-03T18:06:38.295513,45.91,neutral,0.34,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.06, 'sad': 0.12, 'surprise': 0.06, 'neutral': 0.34}","[268, 237, 130, 154]"
2025-09-03T18:06:38.435738,46.05,neutral,0.27,"{'angry': 0.27, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.07, 'sad': 0.23, 'surprise': 0.02, 'neutral': 0.23}","[268, 239, 138, 166]"
2025-09-03T18:06:38.576816,46.2,neutral,0.45,"{'angry': 0.18, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.04, 'sad': 0.18, 'surprise': 0.04, 'neutral': 0.45}","[269, 255, 149, 186]"
2025-09-03T18:06:38.762475,46.38,neutral,0.65,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.07, 'happy': 0.11, 'sad': 0.08, 'surprise': 0.03, 'neutral': 0.65}","[274, 267, 167, 205]"
2025-09-03T18:06:38.915830,46.53,neutral,0.34,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.13, 'happy': 0.34, 'sad': 0.08, 'surprise': 0.04, 'neutral': 0.34}","[273, 265, 174, 217]"
2025-09-03T18:06:39.056326,46.67,neutral,0.29,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.26, 'happy': 0.29, 'sad': 0.17, 'surprise': 0.05, 'neutral': 0.11}","[270, 254, 177, 231]"
2025-09-03T18:06:39.210940,46.83,neutral,0.31,"{'angry': 0.31, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.06, 'sad': 0.13, 'surprise': 0.03, 'neutral': 0.26}","[275, 254, 163, 206]"
2025-09-03T18:06:39.350462,46.97,neutral,0.5,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.12, 'sad': 0.12, 'surprise': 0.01, 'neutral': 0.5}","[283, 246, 158, 194]"
2025-09-03T18:06:39.505650,47.12,neutral,0.29,"{'angry': 0.29, 'disgust': 0.02, 'fear': 0.22, 'happy': 0.04, 'sad': 0.11, 'surprise': 0.03, 'neutral': 0.29}","[288, 243, 153, 184]"
2025-09-03T18:06:39.660307,47.28,neutral,0.28,"{'angry': 0.28, 'disgust': 0.01, 'fear': 0.21, 'happy': 0.11, 'sad': 0.09, 'surprise': 0.01, 'neutral': 0.28}","[284, 234, 156, 190]"
2025-09-03T18:06:39.816868,47.44,angry,0.45,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.06, 'sad': 0.07, 'surprise': 0.02, 'neutral': 0.45}","[287, 229, 154, 187]"
2025-09-03T18:06:40.003583,47.62,neutral,0.6,"{'angry': 0.1, 'disgust': 0.01, 'fear': 0.18, 'happy': 0.06, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.6}","[287, 231, 153, 185]"
2025-09-03T18:06:40.191290,47.81,neutral,0.74,"{'angry': 0.05, 'disgust': 0.01, 'fear': 0.12, 'happy': 0.03, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.74}","[288, 232, 152, 181]"
2025-09-03T18:06:40.345990,47.96,neutral,0.65,"{'angry': 0.07, 'disgust': 0.01, 'fear': 0.18, 'happy': 0.03, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.65}","[289, 232, 151, 181]"
2025-09-03T18:06:40.486707,48.11,neutral,0.6,"{'angry': 0.08, 'disgust': 0.02, 'fear': 0.2, 'happy': 0.04, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.6}","[289, 233, 151, 180]"
2025-09-03T18:06:40.642496,48.26,neutral,0.62,"{'angry': 0.05, 'disgust': 0.02, 'fear': 0.24, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.04, 'neutral': 0.62}","[291, 231, 149, 181]"
2025-09-03T18:06:40.814024,48.43,neutral,0.52,"{'angry': 0.05, 'disgust': 0.03, 'fear': 0.31, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.52}","[289, 234, 147, 174]"
2025-09-03T18:06:40.985063,48.6,neutral,0.49,"{'angry': 0.09, 'disgust': 0.01, 'fear': 0.33, 'happy': 0.01, 'sad': 0.05, 'surprise': 0.02, 'neutral': 0.49}","[290, 236, 148, 178]"
2025-09-03T18:06:41.140948,48.76,neutral,0.42,"{'angry': 0.11, 'disgust': 0.01, 'fear': 0.37, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.42}","[291, 236, 149, 177]"
2025-09-03T18:06:41.297168,48.92,neutral,0.43,"{'angry': 0.11, 'disgust': 0.01, 'fear': 0.43, 'happy': 0.02, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.33}","[291, 239, 142, 176]"
2025-09-03T18:06:41.469505,49.09,neutral,0.4,"{'angry': 0.1, 'disgust': 0.01, 'fear': 0.4, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.03, 'neutral': 0.36}","[293, 242, 141, 173]"
2025-09-03T18:06:41.625596,49.24,neutral,0.42,"{'angry': 0.19, 'disgust': 0.01, 'fear': 0.23, 'happy': 0.03, 'sad': 0.1, 'surprise': 0.01, 'neutral': 0.42}","[292, 242, 143, 177]"
2025-09-03T18:06:41.780774,49.4,neutral,0.32,"{'angry': 0.32, 'disgust': 0.02, 'fear': 0.21, 'happy': 0.04, 'sad': 0.13, 'surprise': 0.01, 'neutral': 0.29}","[293, 241, 146, 181]"
2025-09-03T18:06:41.938030,49.56,neutral,0.53,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.08, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.53}","[296, 238, 150, 185]"
2025-09-03T18:06:42.155375,49.77,neutral,0.5,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.03, 'sad': 0.05, 'surprise': 0.02, 'neutral': 0.5}","[301, 240, 146, 177]"
2025-09-03T18:06:42.295081,49.91,neutral,0.4,"{'angry': 0.19, 'disgust': 0.0, 'fear': 0.25, 'happy': 0.03, 'sad': 0.08, 'surprise': 0.04, 'neutral': 0.4}","[299, 248, 145, 174]"
2025-09-03T18:06:42.435042,50.05,neutral,0.53,"{'angry': 0.14, 'disgust': 0.01, 'fear': 0.16, 'happy': 0.08, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.53}","[300, 246, 145, 177]"
2025-09-03T18:06:42.589413,50.21,neutral,0.48,"{'angry': 0.19, 'disgust': 0.01, 'fear': 0.15, 'happy': 0.06, 'sad': 0.09, 'surprise': 0.02, 'neutral': 0.48}","[299, 245, 148, 180]"
2025-09-03T18:06:42.731251,50.35,neutral,0.35,"{'angry': 0.28, 'disgust': 0.02, 'fear': 0.18, 'happy': 0.07, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.35}","[303, 243, 145, 178]"
2025-09-03T18:06:42.870529,50.49,neutral,0.32,"{'angry': 0.32, 'disgust': 0.01, 'fear': 0.19, 'happy': 0.1, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.31}","[305, 243, 140, 170]"
2025-09-03T18:06:43.024917,50.64,neutral,0.32,"{'angry': 0.27, 'disgust': 0.02, 'fear': 0.2, 'happy': 0.09, 'sad': 0.08, 'surprise': 0.01, 'neutral': 0.32}","[306, 244, 137, 165]"
2025-09-03T18:06:43.180696,50.8,neutral,0.31,"{'angry': 0.31, 'disgust': 0.02, 'fear': 0.22, 'happy': 0.05, 'sad': 0.15, 'surprise': 0.01, 'neutral': 0.24}","[309, 238, 141, 172]"
2025-09-03T18:06:43.336625,50.95,neutral,0.36,"{'angry': 0.26, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.09, 'sad': 0.06, 'surprise': 0.02, 'neutral': 0.36}","[310, 237, 141, 175]"
2025-09-03T18:06:43.491976,51.11,neutral,0.44,"{'angry': 0.2, 'disgust': 0.01, 'fear': 0.14, 'happy': 0.12, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.44}","[310, 234, 142, 170]"
2025-09-03T18:06:43.656337,51.27,neutral,0.38,"{'angry': 0.32, 'disgust': 0.01, 'fear': 0.18, 'happy': 0.03, 'sad': 0.06, 'surprise': 0.03, 'neutral': 0.38}","[307, 230, 149, 177]"
2025-09-03T18:06:43.799695,51.42,neutral,0.47,"{'angry': 0.27, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.03, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.47}","[311, 235, 138, 171]"
2025-09-03T18:06:43.941752,51.56,neutral,0.41,"{'angry': 0.21, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.1, 'sad': 0.07, 'surprise': 0.08, 'neutral': 0.41}","[309, 236, 139, 170]"
2025-09-03T18:06:44.083160,51.7,neutral,0.54,"{'angry': 0.18, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.04, 'sad': 0.05, 'surprise': 0.03, 'neutral': 0.54}","[309, 235, 139, 170]"
2025-09-03T18:06:44.240406,51.86,neutral,0.48,"{'angry': 0.2, 'disgust': 0.01, 'fear': 0.16, 'happy': 0.07, 'sad': 0.05, 'surprise': 0.04, 'neutral': 0.48}","[307, 229, 141, 175]"
2025-09-03T18:06:44.394934,52.01,neutral,0.52,"{'angry': 0.1, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.07, 'sad': 0.06, 'surprise': 0.06, 'neutral': 0.52}","[309, 233, 139, 171]"
2025-09-03T18:06:44.566052,52.18,neutral,0.56,"{'angry': 0.15, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.06, 'sad': 0.06, 'surprise': 0.05, 'neutral': 0.56}","[308, 231, 142, 173]"
2025-09-03T18:06:44.721195,52.34,neutral,0.47,"{'angry': 0.25, 'disgust': 0.01, 'fear': 0.21, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.02, 'neutral': 0.47}","[307, 227, 142, 175]"
2025-09-03T18:06:44.893959,52.51,neutral,0.5,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.17, 'happy': 0.04, 'sad': 0.06, 'surprise': 0.05, 'neutral': 0.5}","[312, 233, 138, 172]"
2025-09-03T18:06:45.048841,52.67,neutral,0.54,"{'angry': 0.17, 'disgust': 0.0, 'fear': 0.15, 'happy': 0.03, 'sad': 0.06, 'surprise': 0.06, 'neutral': 0.54}","[307, 230, 141, 177]"
2025-09-03T18:06:45.204908,52.82,neutral,0.62,"{'angry': 0.13, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.02, 'sad': 0.06, 'surprise': 0.06, 'neutral': 0.62}","[306, 232, 142, 176]"
2025-09-03T18:06:45.358897,52.98,neutral,0.52,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.03, 'sad': 0.05, 'surprise': 0.05, 'neutral': 0.52}","[306, 229, 142, 177]"
2025-09-03T18:06:45.499913,53.12,neutral,0.56,"{'angry': 0.14, 'disgust': 0.0, 'fear': 0.18, 'happy': 0.02, 'sad': 0.02, 'surprise': 0.07, 'neutral': 0.56}","[307, 229, 141, 176]"
2025-09-03T18:06:45.657494,53.28,neutral,0.54,"{'angry': 0.11, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.1, 'neutral': 0.54}","[302, 231, 140, 174]"
2025-09-03T18:06:45.830427,53.45,neutral,0.54,"{'angry': 0.2, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.01, 'sad': 0.04, 'surprise': 0.06, 'neutral': 0.54}","[300, 231, 139, 172]"
2025-09-03T18:06:45.978724,53.6,neutral,0.8,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.08, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.02, 'neutral': 0.8}","[296, 233, 138, 169]"
2025-09-03T18:06:46.187418,53.81,neutral,0.68,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.14, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.02, 'neutral': 0.68}","[295, 238, 136, 162]"
2025-09-03T18:06:46.331038,53.95,neutral,0.74,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.1, 'happy': 0.03, 'sad': 0.04, 'surprise': 0.05, 'neutral': 0.74}","[294, 236, 133, 165]"
2025-09-03T18:06:46.501022,54.12,neutral,0.65,"{'angry': 0.05, 'disgust': 0.0, 'fear': 0.16, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.08, 'neutral': 0.65}","[294, 238, 133, 162]"
2025-09-03T18:06:46.688718,54.31,neutral,0.63,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.02, 'sad': 0.04, 'surprise': 0.08, 'neutral': 0.63}","[295, 239, 134, 162]"
2025-09-03T18:06:46.857171,54.48,neutral,0.52,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.21, 'happy': 0.08, 'sad': 0.04, 'surprise': 0.03, 'neutral': 0.52}","[291, 236, 146, 169]"
2025-09-03T18:06:47.012591,54.63,neutral,0.49,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.29, 'happy': 0.05, 'sad': 0.06, 'surprise': 0.04, 'neutral': 0.49}","[293, 242, 130, 158]"
2025-09-03T18:06:47.155048,54.77,neutral,0.51,"{'angry': 0.09, 'disgust': 0.0, 'fear': 0.23, 'happy': 0.06, 'sad': 0.09, 'surprise': 0.02, 'neutral': 0.51}","[289, 240, 135, 166]"
2025-09-03T18:06:47.322719,54.94,neutral,0.38,"{'angry': 0.21, 'disgust': 0.01, 'fear': 0.38, 'happy': 0.06, 'sad': 0.1, 'surprise': 0.03, 'neutral': 0.22}","[288, 242, 138, 164]"
2025-09-03T18:06:47.478483,55.1,neutral,0.55,"{'angry': 0.07, 'disgust': 0.0, 'fear': 0.27, 'happy': 0.01, 'sad': 0.07, 'surprise': 0.03, 'neutral': 0.55}","[288, 244, 136, 162]"
2025-09-03T18:06:47.619943,55.24,neutral,0.39,"{'angry': 0.12, 'disgust': 0.0, 'fear': 0.33, 'happy': 0.04, 'sad': 0.1, 'surprise': 0.02, 'neutral': 0.39}","[291, 240, 144, 169]"
2025-09-03T18:06:47.760080,55.38,neutral,0.71,"{'angry': 0.06, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.01, 'sad': 0.1, 'surprise': 0.0, 'neutral': 0.71}","[300, 251, 135, 163]"
2025-09-03T18:06:47.898821,55.52,neutral,0.44,"{'angry': 0.44, 'disgust': 0.0, 'fear': 0.24, 'happy': 0.01, 'sad': 0.1, 'surprise': 0.01, 'neutral': 0.2}","[306, 245, 132, 157]"
2025-09-03T18:06:48.038911,55.66,neutral,0.45,"{'angry': 0.45, 'disgust': 0.02, 'fear': 0.2, 'happy': 0.07, 'sad': 0.1, 'surprise': 0.01, 'neutral': 0.15}","[306, 242, 138, 164]"
2025-09-03T18:06:48.349952,55.97,neutral,0.4,"{'angry': 0.39, 'disgust': 0.0, 'fear': 0.12, 'happy': 0.4, 'sad': 0.05, 'surprise': 0.01, 'neutral': 0.02}","[297, 276, 65, 77]"
2025-09-03T18:06:48.488589,56.11,neutral,0.42,"{'angry': 0.42, 'disgust': 0.01, 'fear': 0.06, 'happy': 0.34, 'sad': 0.1, 'surprise': 0.01, 'neutral': 0.05}","[295, 279, 62, 77]"
2025-09-03T18:06:48.831683,56.45,neutral,0.3,"{'angry': 0.16, 'disgust': 0.01, 'fear': 0.24, 'happy': 0.02, 'sad': 0.12, 'surprise': 0.14, 'neutral': 0.3}","[282, 231, 149, 181]"
2025-09-03T18:06:48.986643,56.6,neutral,0.37,"{'angry': 0.2, 'disgust': 0.01, 'fear': 0.13, 'happy': 0.0, 'sad': 0.24, 'surprise': 0.04, 'neutral': 0.37}","[276, 238, 155, 193]"
2025-09-03T18:06:49.676941,57.3,neutral,0.91,"{'angry': 0.02, 'disgust': 0.0, 'fear': 0.03, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.0, 'neutral': 0.91}","[290, 233, 135, 160]"
2025-09-03T18:06:49.815544,57.43,neutral,0.55,"{'angry': 0.16, 'disgust': 0.0, 'fear': 0.2, 'happy': 0.02, 'sad': 0.07, 'surprise': 0.01, 'neutral': 0.55}","[293, 233, 134, 164]"
2025-09-03T18:06:49.960866,57.58,neutral,0.82,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.11, 'happy': 0.01, 'sad': 0.03, 'surprise': 0.01, 'neutral': 0.82}","[294, 230, 132, 159]"
2025-09-03T18:06:50.101462,57.72,neutral,0.4,"{'angry': 0.22, 'disgust': 0.0, 'fear': 0.3, 'happy': 0.01, 'sad': 0.06, 'surprise': 0.01, 'neutral': 0.4}","[293, 231, 133, 160]"
